Time,Curr Win %,Last Attendance vs Opp,Home,Visitor,Playoffs?,Last Five,Day of Week,Month,Attendance
2008-03-13 22:30:00,0.6727272727272727,15993.0,Phoenix Suns,Golden State Warriors,0.0,3.0,Thursday,March,18422.0
2008-03-14 19:30:00,0.3272727272727273,13780.0,Atlanta Hawks,Los Angeles Clippers,0.0,1.0,Friday,March,16107.0
2008-03-14 19:30:00,0.6440677966101694,17204.0,Boston Celtics,Utah Jazz,0.0,4.0,Friday,March,18624.0
2008-03-14 19:30:00,0.6071428571428571,15200.0,Miami Heat,Orlando Magic,0.0,4.0,Friday,March,19312.0
2008-03-14 20:30:00,0.4827586206896552,19203.0,Chicago Bulls,Philadelphia 76ers,0.0,4.0,Friday,March,22069.0
2008-03-14 20:30:00,0.3793103448275862,16102.0,Dallas Mavericks,Indiana Pacers,0.0,1.0,Friday,March,20354.0
2008-03-14 21:00:00,0.5,7969.0,Denver Nuggets,Toronto Raptors,0.0,1.0,Friday,March,17952.0
2008-03-15 19:00:00,0.4727272727272727,16229.0,Washington Wizards,Los Angeles Clippers,0.0,4.0,Saturday,March,20173.0
2008-03-15 19:00:00,0.6607142857142857,7810.0,Philadelphia 76ers,San Antonio Spurs,0.0,1.0,Saturday,March,19942.0
2008-03-15 22:00:00,0.3928571428571429,12328.0,Phoenix Suns,Sacramento Kings,0.0,2.0,Saturday,March,18422.0
2008-03-15 22:00:00,0.5263157894736842,20272.0,Portland Trail Blazers,Minnesota Timberwolves,0.0,3.0,Saturday,March,20079.0
2008-03-16 15:30:00,0.6842105263157895,18331.0,Houston Rockets,Los Angeles Lakers,0.0,3.0,Sunday,March,18409.0
2008-03-16 18:00:00,0.14545454545454545,19600.0,Miami Heat,Dallas Mavericks,0.0,0.0,Sunday,March,19304.0
2008-03-17 19:00:00,0.2542372881355932,16530.0,Indiana Pacers,New York Knicks,0.0,1.0,Monday,March,10691.0
2008-03-17 19:00:00,0.4642857142857143,0.0,Washington Wizards,Atlanta Hawks,0.0,4.0,Monday,March,16227.0
2008-03-17 20:00:00,0.23214285714285715,20109.0,Minnesota Timberwolves,Los Angeles Clippers,0.0,3.0,Monday,March,10034.0
2008-03-17 20:30:00,0.6491228070175439,24702.0,San Antonio Spurs,Boston Celtics,0.0,1.0,Monday,March,18797.0
2008-03-17 21:00:00,0.65,19911.0,Utah Jazz,Toronto Raptors,0.0,4.0,Monday,March,19911.0
2008-03-18 20:30:00,0.6896551724137931,17502.0,Dallas Mavericks,Los Angeles Lakers,0.0,3.0,Tuesday,March,20534.0
2008-03-18 21:30:00,0.6551724137931034,18178.0,Houston Rockets,Boston Celtics,0.0,4.0,Tuesday,March,18525.0
2008-03-18 22:30:00,0.5172413793103449,20350.0,Portland Trail Blazers,Phoenix Suns,0.0,2.0,Tuesday,March,20580.0
2008-03-19 19:00:00,0.4918032786885246,19800.0,Toronto Raptors,Miami Heat,0.0,1.0,Wednesday,March,19800.0
2008-03-19 19:00:00,0.5,15339.0,Philadelphia 76ers,Denver Nuggets,0.0,4.0,Wednesday,March,20674.0
2008-03-19 20:00:00,0.6779661016949152,20562.0,Cleveland Cavaliers,Detroit Pistons,0.0,3.0,Wednesday,March,20562.0
2008-03-19 20:00:00,0.2456140350877193,18642.0,Minnesota Timberwolves,Memphis Grizzlies,0.0,3.0,Wednesday,March,12666.0
2008-03-19 22:30:00,0.3103448275862069,5327.0,Los Angeles Clippers,Golden State Warriors,0.0,0.0,Wednesday,March,18704.0
2008-03-20 20:00:00,0.6333333333333333,16504.0,Dallas Mavericks,Boston Celtics,0.0,3.0,Thursday,March,20582.0
2008-03-20 20:00:00,0.6551724137931034,15374.0,Chicago Bulls,San Antonio Spurs,0.0,2.0,Thursday,March,22353.0
2008-03-20 22:30:00,0.639344262295082,19911.0,Utah Jazz,Los Angeles Lakers,0.0,3.0,Thursday,March,19911.0
2008-03-21 19:00:00,0.2413793103448276,16530.0,Indiana Pacers,Minnesota Timberwolves,0.0,2.0,Friday,March,11805.0
2008-03-21 19:30:00,0.4838709677419355,20562.0,Cleveland Cavaliers,Toronto Raptors,0.0,1.0,Friday,March,20562.0
2008-03-21 19:30:00,0.4827586206896552,19247.0,Miami Heat,Washington Wizards,0.0,4.0,Friday,March,19345.0
2008-03-21 20:30:00,0.6610169491525424,14833.0,San Antonio Spurs,Sacramento Kings,0.0,2.0,Friday,March,18797.0
2008-03-21 22:00:00,0.5254237288135594,20487.0,Portland Trail Blazers,Los Angeles Clippers,0.0,3.0,Friday,March,19980.0
2008-03-22 19:00:00,0.6065573770491803,20098.0,Atlanta Hawks,Orlando Magic,0.0,3.0,Saturday,March,18825.0
2008-03-22 20:00:00,0.4,13217.0,Memphis Grizzlies,Sacramento Kings,0.0,2.0,Saturday,March,11151.0
2008-03-22 20:00:00,0.2459016393442623,15192.0,Minnesota Timberwolves,New York Knicks,0.0,1.0,Saturday,March,14789.0
2008-03-22 20:30:00,0.4032258064516129,22678.0,Chicago Bulls,Indiana Pacers,0.0,3.0,Saturday,March,21752.0
2008-03-22 22:00:00,0.6896551724137931,0.0,Phoenix Suns,Houston Rockets,0.0,5.0,Saturday,March,18422.0
2008-03-22 22:30:00,0.5333333333333333,6227.0,Los Angeles Clippers,Portland Trail Blazers,0.0,3.0,Saturday,March,18248.0
2008-03-23 13:00:00,0.6666666666666666,15291.0,Dallas Mavericks,San Antonio Spurs,0.0,3.0,Sunday,March,20411.0
2008-03-23 15:30:00,0.4761904761904762,19800.0,Toronto Raptors,Denver Nuggets,0.0,1.0,Sunday,March,19800.0
2008-03-23 20:00:00,0.4915254237288136,14353.0,Washington Wizards,Detroit Pistons,0.0,4.0,Sunday,March,20173.0
2008-03-23 21:30:00,0.6833333333333333,17505.0,Los Angeles Lakers,Golden State Warriors,0.0,3.0,Sunday,March,18997.0
2008-03-24 19:30:00,0.5,18624.0,Boston Celtics,Philadelphia 76ers,0.0,4.0,Monday,March,18624.0
2008-03-24 19:30:00,0.3559322033898305,16500.0,Miami Heat,Milwaukee Bucks,0.0,1.0,Monday,March,19024.0
2008-03-24 20:00:00,0.206896551724138,17013.0,Memphis Grizzlies,Denver Nuggets,0.0,2.0,Monday,March,12317.0
2008-03-24 20:30:00,0.3934426229508197,18409.0,Houston Rockets,Sacramento Kings,0.0,2.0,Monday,March,18241.0
2008-03-25 20:30:00,0.3728813559322034,21874.0,Chicago Bulls,Atlanta Hawks,0.0,2.0,Tuesday,March,21806.0
2008-03-25 20:30:00,0.29508196721311475,18042.0,Dallas Mavericks,Los Angeles Clippers,0.0,0.0,Tuesday,March,20207.0
2008-03-25 22:00:00,0.4833333333333333,20382.0,Portland Trail Blazers,Washington Wizards,0.0,3.0,Tuesday,March,19980.0
2008-03-26 19:00:00,0.35,19725.0,Atlanta Hawks,Milwaukee Bucks,0.0,1.0,Wednesday,March,14832.0
2008-03-26 19:00:00,0.6666666666666666,18624.0,Boston Celtics,Phoenix Suns,0.0,3.0,Wednesday,March,18624.0
2008-03-26 19:00:00,0.5079365079365079,14213.0,Philadelphia 76ers,Chicago Bulls,0.0,4.0,Wednesday,March,18620.0
2008-03-26 19:00:00,0.484375,17372.0,Toronto Raptors,Detroit Pistons,0.0,2.0,Wednesday,March,19800.0
2008-03-26 20:30:00,0.25,18557.0,Houston Rockets,Minnesota Timberwolves,0.0,3.0,Wednesday,March,18269.0
2008-03-26 20:30:00,0.6774193548387096,18629.0,San Antonio Spurs,Los Angeles Clippers,0.0,5.0,Wednesday,March,18797.0
2008-03-27 20:00:00,0.5967741935483871,12434.0,Denver Nuggets,Dallas Mavericks,0.0,3.0,Thursday,March,18247.0
2008-03-28 19:00:00,0.4923076923076923,17885.0,Toronto Raptors,New York Knicks,0.0,3.0,Friday,March,19800.0
2008-03-28 19:00:00,0.6721311475409836,10134.0,Philadelphia 76ers,Phoenix Suns,0.0,3.0,Friday,March,20707.0
2008-03-28 19:30:00,0.3606557377049181,20016.0,Atlanta Hawks,Chicago Bulls,0.0,1.0,Friday,March,17223.0
2008-03-28 20:30:00,0.6825396825396826,18412.0,San Antonio Spurs,Minnesota Timberwolves,0.0,5.0,Friday,March,18797.0
2008-03-28 21:00:00,0.6451612903225806,19911.0,Utah Jazz,Los Angeles Clippers,0.0,4.0,Friday,March,19911.0
2008-03-28 22:30:00,0.21666666666666667,15644.0,Los Angeles Lakers,Memphis Grizzlies,0.0,3.0,Friday,March,18997.0
2008-03-29 20:30:00,0.3387096774193548,20726.0,Chicago Bulls,Milwaukee Bucks,0.0,1.0,Saturday,March,21983.0
2008-03-29 21:00:00,0.609375,7692.0,Denver Nuggets,Golden State Warriors,0.0,2.0,Saturday,March,19844.0
2008-03-29 22:30:00,0.21311475409836064,14375.0,Los Angeles Clippers,Memphis Grizzlies,0.0,2.0,Saturday,March,18125.0
2008-03-30 13:00:00,0.6875,24336.0,San Antonio Spurs,Houston Rockets,0.0,5.0,Sunday,March,18797.0
2008-03-30 15:30:00,0.6349206349206349,18739.0,Minnesota Timberwolves,Utah Jazz,0.0,3.0,Sunday,March,19356.0
2008-03-30 16:00:00,0.25,20425.0,Atlanta Hawks,New York Knicks,0.0,1.0,Sunday,March,16573.0
2008-03-30 18:00:00,0.16129032258064516,18624.0,Boston Celtics,Miami Heat,0.0,1.0,Sunday,March,18624.0
2008-03-30 18:00:00,0.4923076923076923,20562.0,Cleveland Cavaliers,Philadelphia 76ers,0.0,2.0,Sunday,March,20562.0
2008-03-30 21:30:00,0.4838709677419355,17197.0,Los Angeles Lakers,Washington Wizards,0.0,3.0,Sunday,March,18997.0
2008-03-31 19:00:00,0.15873015873015872,16530.0,Indiana Pacers,Miami Heat,0.0,1.0,Monday,March,11529.0
2008-03-31 20:00:00,0.20967741935483872,16281.0,Memphis Grizzlies,Atlanta Hawks,0.0,1.0,Monday,March,10281.0
2008-03-31 21:00:00,0.4761904761904762,19911.0,Utah Jazz,Washington Wizards,0.0,2.0,Monday,March,19911.0
2008-03-31 22:00:00,0.6774193548387096,14487.0,Phoenix Suns,Denver Nuggets,0.0,3.0,Monday,March,18422.0
2008-03-31 22:30:00,0.2923076923076923,10396.0,Los Angeles Clippers,Dallas Mavericks,0.0,1.0,Monday,March,17124.0
2008-04-01 20:00:00,0.25396825396825395,16788.0,Minnesota Timberwolves,Detroit Pistons,0.0,2.0,Tuesday,April,15119.0
2008-04-01 20:30:00,0.36507936507936506,22965.0,Chicago Bulls,Boston Celtics,0.0,2.0,Tuesday,April,22225.0
2008-04-01 20:30:00,0.6923076923076923,17322.0,San Antonio Spurs,Golden State Warriors,0.0,5.0,Tuesday,April,18797.0
2008-04-01 21:00:00,0.6666666666666666,16206.0,Denver Nuggets,Phoenix Suns,0.0,2.0,Tuesday,April,18870.0
2008-04-02 19:00:00,0.4848484848484849,18729.0,Atlanta Hawks,Toronto Raptors,0.0,2.0,Wednesday,April,14691.0
2008-04-02 19:00:00,0.40625,18624.0,Boston Celtics,Indiana Pacers,0.0,4.0,Wednesday,April,18624.0
2008-04-02 19:00:00,0.46875,11413.0,Washington Wizards,Milwaukee Bucks,0.0,1.0,Wednesday,April,14355.0
2008-04-02 20:00:00,0.2424242424242425,17508.0,Memphis Grizzlies,New York Knicks,0.0,1.0,Wednesday,April,10013.0
2008-04-02 21:00:00,0.6461538461538462,19911.0,Utah Jazz,Minnesota Timberwolves,0.0,3.0,Wednesday,April,19911.0
2008-04-02 21:30:00,0.5970149253731343,16241.0,Dallas Mavericks,Golden State Warriors,0.0,2.0,Wednesday,April,20331.0
2008-04-02 22:30:00,0.5238095238095238,17505.0,Los Angeles Lakers,Portland Trail Blazers,0.0,3.0,Wednesday,April,18997.0
2008-04-03 20:00:00,0.5846153846153846,20562.0,Cleveland Cavaliers,Chicago Bulls,0.0,2.0,Thursday,April,20562.0
2008-04-03 22:30:00,0.515625,20400.0,Portland Trail Blazers,Houston Rockets,0.0,2.0,Thursday,April,19980.0
2008-04-04 19:30:00,0.5,20054.0,Atlanta Hawks,Philadelphia 76ers,0.0,3.0,Friday,April,18729.0
2008-04-04 20:00:00,0.21875,18119.0,Memphis Grizzlies,Golden State Warriors,0.0,2.0,Friday,April,11463.0
2008-04-04 20:00:00,0.6515151515151515,19911.0,Utah Jazz,San Antonio Spurs,0.0,4.0,Friday,April,19911.0
2008-04-04 20:00:00,0.476923076923077,18702.0,Washington Wizards,Miami Heat,0.0,2.0,Friday,April,18875.0
2008-04-04 22:00:00,0.671875,14487.0,Phoenix Suns,Minnesota Timberwolves,0.0,3.0,Friday,April,18422.0
2008-04-04 22:30:00,0.6923076923076923,17505.0,Los Angeles Lakers,Dallas Mavericks,0.0,4.0,Friday,April,18997.0
2008-04-05 15:00:00,0.609375,20562.0,Cleveland Cavaliers,Orlando Magic,0.0,3.0,Saturday,April,20562.0
2008-04-05 19:00:00,0.4925373134328358,11899.0,Philadelphia 76ers,Atlanta Hawks,0.0,2.0,Saturday,April,19775.0
2008-04-05 20:30:00,0.4848484848484849,22960.0,Chicago Bulls,Washington Wizards,0.0,2.0,Saturday,April,21929.0
2008-04-05 21:00:00,0.42424242424242425,10147.0,Denver Nuggets,Sacramento Kings,0.0,4.0,Saturday,April,18921.0
2008-04-06 15:30:00,0.6615384615384615,14487.0,Phoenix Suns,Dallas Mavericks,0.0,3.0,Sunday,April,18422.0
2008-04-06 18:00:00,0.3484848484848485,16530.0,Indiana Pacers,Milwaukee Bucks,0.0,2.0,Sunday,April,12107.0
2008-04-06 18:00:00,0.15384615384615385,16500.0,Miami Heat,Detroit Pistons,0.0,0.0,Sunday,April,19141.0
2008-04-06 18:00:00,0.6865671641791045,17491.0,Portland Trail Blazers,San Antonio Spurs,0.0,4.0,Sunday,April,19980.0
2008-04-06 18:30:00,0.2424242424242425,15197.0,Minnesota Timberwolves,Memphis Grizzlies,0.0,1.0,Sunday,April,16764.0
2008-04-06 21:30:00,0.2835820895522388,13722.0,Los Angeles Clippers,Houston Rockets,0.0,1.0,Sunday,April,17932.0
2008-04-08 19:00:00,0.4328358208955224,16530.0,Indiana Pacers,Atlanta Hawks,0.0,4.0,Tuesday,April,10876.0
2008-04-08 19:30:00,0.16666666666666666,16500.0,Miami Heat,Chicago Bulls,0.0,1.0,Tuesday,April,19175.0
2008-04-08 20:00:00,0.6666666666666666,17109.0,Memphis Grizzlies,Phoenix Suns,0.0,3.0,Tuesday,April,13987.0
2008-04-08 22:00:00,0.5151515151515151,19997.0,Portland Trail Blazers,Los Angeles Lakers,0.0,1.0,Tuesday,April,20435.0
2008-04-08 22:30:00,0.2794117647058824,16609.0,Los Angeles Clippers,Denver Nuggets,0.0,1.0,Tuesday,April,19060.0
2008-04-09 19:00:00,0.5,15227.0,Philadelphia 76ers,Detroit Pistons,0.0,2.0,Wednesday,April,18945.0
2008-04-09 19:00:00,0.4925373134328358,17559.0,Toronto Raptors,Milwaukee Bucks,0.0,3.0,Wednesday,April,18569.0
2008-04-09 19:00:00,0.4925373134328358,13157.0,Washington Wizards,Boston Celtics,0.0,3.0,Wednesday,April,20173.0
2008-04-09 21:30:00,0.6764705882352942,17666.0,San Antonio Spurs,Phoenix Suns,0.0,3.0,Wednesday,April,18797.0
2008-04-10 20:30:00,0.6417910447761194,12789.0,Dallas Mavericks,Utah Jazz,0.0,3.0,Thursday,April,20378.0
2008-04-10 22:30:00,0.6911764705882353,16562.0,Los Angeles Clippers,Los Angeles Lakers,0.0,4.0,Thursday,April,20084.0
2008-04-11 19:00:00,0.4927536231884058,15951.0,Philadelphia 76ers,Indiana Pacers,0.0,2.0,Friday,April,19481.0
2008-04-11 19:00:00,0.5671641791044776,22097.0,Chicago Bulls,Cleveland Cavaliers,0.0,1.0,Friday,April,22084.0
2008-04-11 19:30:00,0.3333333333333333,18624.0,Boston Celtics,Milwaukee Bucks,0.0,0.0,Friday,April,18624.0
2008-04-11 19:30:00,0.16417910447761194,16500.0,Miami Heat,Memphis Grizzlies,0.0,1.0,Friday,April,19017.0
2008-04-11 20:30:00,0.6617647058823529,18449.0,Houston Rockets,Phoenix Suns,0.0,3.0,Friday,April,18489.0
2008-04-12 19:00:00,0.7971014492753623,15149.0,Atlanta Hawks,Boston Celtics,0.0,4.0,Saturday,April,20098.0
2008-04-12 19:00:00,0.4927536231884058,15633.0,Washington Wizards,Philadelphia 76ers,0.0,4.0,Saturday,April,20173.0
2008-04-12 20:00:00,0.2647058823529412,18119.0,Memphis Grizzlies,Minnesota Timberwolves,0.0,2.0,Saturday,April,14873.0
2008-04-12 21:00:00,0.6470588235294118,18991.0,Utah Jazz,Denver Nuggets,0.0,4.0,Saturday,April,19911.0
2008-04-12 22:00:00,0.5147058823529411,20302.0,Portland Trail Blazers,Dallas Mavericks,0.0,2.0,Saturday,April,19980.0
2008-04-13 15:30:00,0.6666666666666666,17505.0,Los Angeles Lakers,San Antonio Spurs,0.0,2.0,Sunday,April,18997.0
2008-04-13 18:00:00,0.16176470588235295,20562.0,Cleveland Cavaliers,Miami Heat,0.0,1.0,Sunday,April,20562.0
2008-04-13 19:00:00,0.6029411764705882,22084.0,Chicago Bulls,Orlando Magic,0.0,3.0,Sunday,April,21973.0
2008-04-13 21:00:00,0.6470588235294118,13032.0,Denver Nuggets,Houston Rockets,0.0,3.0,Sunday,April,19720.0
2008-04-14 19:00:00,0.4788732394366197,14127.0,Philadelphia 76ers,Cleveland Cavaliers,0.0,1.0,Monday,April,20730.0
2008-04-14 19:00:00,0.4927536231884058,17628.0,Toronto Raptors,Miami Heat,0.0,3.0,Monday,April,18855.0
2008-04-14 19:00:00,0.5,20674.0,Washington Wizards,Indiana Pacers,0.0,4.0,Monday,April,15552.0
2008-04-14 21:00:00,0.6521739130434783,19911.0,Utah Jazz,Houston Rockets,0.0,4.0,Monday,April,19911.0
2008-04-14 22:00:00,0.6666666666666666,14487.0,Phoenix Suns,Golden State Warriors,0.0,3.0,Monday,April,18422.0
2008-04-15 19:00:00,0.6086956521739131,18732.0,Atlanta Hawks,Orlando Magic,0.0,3.0,Tuesday,April,18738.0
2008-04-15 22:00:00,0.5217391304347826,20246.0,Portland Trail Blazers,Memphis Grizzlies,0.0,3.0,Tuesday,April,19980.0
2008-04-15 22:30:00,0.4084507042253521,17505.0,Los Angeles Lakers,Sacramento Kings,0.0,1.0,Tuesday,April,18997.0
2008-04-16 19:00:00,0.2535211267605634,16530.0,Indiana Pacers,New York Knicks,0.0,2.0,Wednesday,April,18165.0
2008-04-16 19:00:00,0.6805555555555556,20562.0,Cleveland Cavaliers,Detroit Pistons,0.0,4.0,Wednesday,April,20562.0
2008-04-16 19:30:00,0.17142857142857146,16500.0,Miami Heat,Atlanta Hawks,0.0,2.0,Wednesday,April,19073.0
2008-04-16 20:00:00,0.2714285714285714,17513.0,Minnesota Timberwolves,Milwaukee Bucks,0.0,3.0,Wednesday,April,17459.0
2008-04-16 20:30:00,0.4857142857142857,21965.0,Chicago Bulls,Toronto Raptors,0.0,2.0,Wednesday,April,21909.0
2008-04-16 20:30:00,0.2676056338028169,18495.0,Houston Rockets,Los Angeles Clippers,0.0,0.0,Wednesday,April,18386.0
2008-04-16 21:00:00,0.2285714285714285,15375.0,Denver Nuggets,Memphis Grizzlies,0.0,1.0,Wednesday,April,17892.0
2008-04-16 21:30:00,0.6428571428571429,18797.0,San Antonio Spurs,Utah Jazz,0.0,3.0,Wednesday,April,18797.0
2008-04-16 22:00:00,0.5142857142857142,14487.0,Phoenix Suns,Portland Trail Blazers,0.0,3.0,Wednesday,April,18422.0
2008-04-19 12:30:00,0.4861111111111111,20562.0,Cleveland Cavaliers,Washington Wizards,1.0,2.0,Saturday,April,20562.0
2008-04-19 15:00:00,0.6805555555555556,18797.0,San Antonio Spurs,Phoenix Suns,1.0,3.0,Saturday,April,18797.0
2008-04-19 21:30:00,0.647887323943662,18313.0,Houston Rockets,Utah Jazz,1.0,3.0,Saturday,April,18213.0
2008-04-20 15:00:00,0.7042253521126759,17041.0,Los Angeles Lakers,Denver Nuggets,1.0,4.0,Sunday,April,18997.0
2008-04-20 20:30:00,0.8028169014084507,18624.0,Boston Celtics,Atlanta Hawks,1.0,4.0,Sunday,April,18624.0
2008-04-21 19:00:00,0.4794520547945205,19172.0,Cleveland Cavaliers,Washington Wizards,1.0,2.0,Monday,April,20562.0
2008-04-21 21:30:00,0.6527777777777778,18501.0,Houston Rockets,Utah Jazz,1.0,4.0,Monday,April,18158.0
2008-04-22 21:30:00,0.6849315068493149,18797.0,San Antonio Spurs,Phoenix Suns,1.0,4.0,Tuesday,April,18797.0
2008-04-23 20:00:00,0.8055555555555556,18624.0,Boston Celtics,Atlanta Hawks,1.0,5.0,Wednesday,April,18624.0
2008-04-23 22:30:00,0.7083333333333334,17505.0,Los Angeles Lakers,Denver Nuggets,1.0,5.0,Wednesday,April,18997.0
2008-04-24 19:30:00,0.4794520547945205,17890.0,Toronto Raptors,Orlando Magic,1.0,2.0,Thursday,April,20023.0
2008-04-24 20:00:00,0.4864864864864865,20674.0,Washington Wizards,Cleveland Cavaliers,1.0,2.0,Thursday,April,20173.0
2008-04-24 22:30:00,0.6438356164383562,17720.0,Utah Jazz,Houston Rockets,1.0,3.0,Thursday,April,19911.0
2008-04-25 19:00:00,0.4864864864864865,20644.0,Philadelphia 76ers,Detroit Pistons,1.0,2.0,Friday,April,18805.0
2008-04-25 22:30:00,0.6891891891891891,14487.0,Phoenix Suns,San Antonio Spurs,1.0,5.0,Friday,April,18422.0
2008-04-26 15:00:00,0.472972972972973,14352.0,Toronto Raptors,Orlando Magic,1.0,1.0,Saturday,April,20416.0
2008-04-26 17:30:00,0.7123287671232876,17171.0,Denver Nuggets,Los Angeles Lakers,1.0,5.0,Saturday,April,19602.0
2008-04-26 20:00:00,0.7945205479452054,14476.0,Atlanta Hawks,Boston Celtics,1.0,4.0,Saturday,April,19725.0
2008-04-26 22:30:00,0.6486486486486487,18976.0,Utah Jazz,Houston Rockets,1.0,3.0,Saturday,April,19911.0
2008-04-27 13:00:00,0.48,20173.0,Washington Wizards,Cleveland Cavaliers,1.0,1.0,Sunday,April,20173.0
2008-04-27 16:30:00,0.68,14496.0,Phoenix Suns,San Antonio Spurs,1.0,4.0,Sunday,April,18422.0
2008-04-27 19:00:00,0.48,20627.0,Philadelphia 76ers,Detroit Pistons,1.0,2.0,Sunday,April,18347.0
2008-04-28 20:00:00,0.7837837837837838,19763.0,Atlanta Hawks,Boston Celtics,1.0,3.0,Monday,April,20016.0
2008-04-28 22:30:00,0.7162162162162162,17171.0,Denver Nuggets,Los Angeles Lakers,1.0,5.0,Monday,April,19264.0
2008-04-29 21:30:00,0.64,18291.0,Houston Rockets,Utah Jazz,1.0,3.0,Tuesday,April,18269.0
2008-04-29 21:30:00,0.6842105263157895,17503.0,San Antonio Spurs,Phoenix Suns,1.0,4.0,Tuesday,April,18797.0
2008-04-30 18:00:00,0.4868421052631579,15205.0,Cleveland Cavaliers,Washington Wizards,1.0,2.0,Wednesday,April,20562.0
2008-04-30 20:30:00,0.7866666666666666,18624.0,Boston Celtics,Atlanta Hawks,1.0,3.0,Wednesday,April,18624.0
2008-05-01 20:00:00,0.4675324675324675,16784.0,Philadelphia 76ers,Detroit Pistons,1.0,1.0,Thursday,May,14130.0
2008-05-02 19:00:00,0.4805194805194805,20173.0,Washington Wizards,Cleveland Cavaliers,1.0,2.0,Friday,May,20173.0
2008-05-02 20:00:00,0.7763157894736842,16412.0,Atlanta Hawks,Boston Celtics,1.0,2.0,Friday,May,20425.0
2008-05-02 22:30:00,0.6447368421052632,19410.0,Utah Jazz,Houston Rockets,1.0,3.0,Friday,May,19911.0
2008-05-04 13:00:00,0.7792207792207793,18624.0,Boston Celtics,Atlanta Hawks,1.0,2.0,Sunday,May,18624.0
2008-05-04 16:30:00,0.6363636363636364,13941.0,Los Angeles Lakers,Utah Jazz,1.0,2.0,Sunday,May,18997.0
2008-05-06 20:00:00,0.5714285714285714,18624.0,Boston Celtics,Cleveland Cavaliers,1.0,2.0,Tuesday,May,18624.0
2008-05-07 22:30:00,0.6282051282051282,14827.0,Los Angeles Lakers,Utah Jazz,1.0,2.0,Wednesday,May,18997.0
2008-05-08 19:00:00,0.5641025641025641,18624.0,Boston Celtics,Cleveland Cavaliers,1.0,2.0,Thursday,May,18624.0
2008-05-09 21:00:00,0.6329113924050633,19820.0,Utah Jazz,Los Angeles Lakers,1.0,2.0,Friday,May,19911.0
2008-05-10 20:00:00,0.569620253164557,20562.0,Cleveland Cavaliers,Boston Celtics,1.0,2.0,Saturday,May,20562.0
2008-05-11 15:30:00,0.6375,18852.0,Utah Jazz,Los Angeles Lakers,1.0,3.0,Sunday,May,19911.0
2008-05-12 20:00:00,0.575,20562.0,Cleveland Cavaliers,Boston Celtics,1.0,3.0,Monday,May,20562.0
2008-05-14 20:00:00,0.5679012345679012,18624.0,Boston Celtics,Cleveland Cavaliers,1.0,2.0,Wednesday,May,18624.0
2008-05-14 22:30:00,0.6296296296296297,11477.0,Los Angeles Lakers,Utah Jazz,1.0,2.0,Wednesday,May,18997.0
2008-05-16 20:00:00,0.573170731707317,20562.0,Cleveland Cavaliers,Boston Celtics,1.0,3.0,Friday,May,20562.0
2008-05-16 22:30:00,0.6219512195121951,19911.0,Utah Jazz,Los Angeles Lakers,1.0,2.0,Friday,May,19911.0
2008-05-18 15:30:00,0.5662650602409639,18624.0,Boston Celtics,Cleveland Cavaliers,1.0,3.0,Sunday,May,18624.0
2008-05-20 20:30:00,0.6785714285714286,18624.0,Boston Celtics,Detroit Pistons,1.0,3.0,Tuesday,May,18624.0
2008-05-21 21:00:00,0.6753246753246753,11735.0,Los Angeles Lakers,San Antonio Spurs,1.0,3.0,Wednesday,May,18997.0
2008-05-22 20:30:00,0.6823529411764706,18624.0,Boston Celtics,Detroit Pistons,1.0,3.0,Thursday,May,18624.0
2008-05-23 21:00:00,0.6666666666666666,13302.0,Los Angeles Lakers,San Antonio Spurs,1.0,2.0,Friday,May,18997.0
2008-05-25 20:30:00,0.6708860759493671,17387.0,San Antonio Spurs,Los Angeles Lakers,1.0,2.0,Sunday,May,18797.0
2008-05-27 21:00:00,0.6625,18581.0,San Antonio Spurs,Los Angeles Lakers,1.0,2.0,Tuesday,May,18797.0
2008-05-28 20:30:00,0.6704545454545454,18624.0,Boston Celtics,Detroit Pistons,1.0,2.0,Wednesday,May,18624.0
2008-05-29 21:00:00,0.654320987654321,10579.0,Los Angeles Lakers,San Antonio Spurs,1.0,1.0,Thursday,May,18997.0
2008-06-05 21:00:00,0.7093023255813954,18624.0,Boston Celtics,Los Angeles Lakers,1.0,3.0,Thursday,June,18624.0
2008-06-08 21:00:00,0.7011494252873564,17685.0,Boston Celtics,Los Angeles Lakers,1.0,2.0,Sunday,June,18624.0
2008-06-10 21:00:00,0.7045454545454546,13182.0,Los Angeles Lakers,Boston Celtics,1.0,3.0,Tuesday,June,18997.0
2008-06-12 21:00:00,0.6966292134831461,17505.0,Los Angeles Lakers,Boston Celtics,1.0,2.0,Thursday,June,18997.0
2008-06-15 21:00:00,0.7,17505.0,Los Angeles Lakers,Boston Celtics,1.0,2.0,Sunday,June,18997.0
2008-06-17 21:00:00,0.6923076923076923,18624.0,Boston Celtics,Los Angeles Lakers,1.0,2.0,Tuesday,June,18624.0
2008-10-28 20:00:00,0.0,18624.0,Boston Celtics,Cleveland Cavaliers,0.0,0.0,Tuesday,October,18624.0
2008-10-28 20:30:00,0.0,21297.0,Chicago Bulls,Milwaukee Bucks,0.0,0.0,Tuesday,October,21762.0
2008-10-28 22:30:00,0.0,17505.0,Los Angeles Lakers,Portland Trail Blazers,0.0,0.0,Tuesday,October,18997.0
2008-10-29 18:00:00,1.0,20660.0,Philadelphia 76ers,Toronto Raptors,0.0,1.0,Wednesday,October,15750.0
