Time,H Pop,Curr Win %,LS Win %,Last Game,Capacity,Home,Visitor,Playoffs?,Last Five,Day of Week,Month,Attendance
2009-11-21 21:00:00,4.0,0.5384615384615384,0.55,17879.0,19911.0,Utah Jazz,Detroit Pistons,0.0,4.0,Saturday,November,18355.0
2009-11-21 21:00:00,4.0,0.6666666666666666,0.7826086956521741,16446.0,20044.0,Denver Nuggets,Chicago Bulls,0.0,3.0,Saturday,November,19359.0
2009-11-21 22:00:00,8.0,0.6153846153846154,0.6375,20391.0,20693.0,Portland Trail Blazers,Minnesota Timberwolves,0.0,3.0,Saturday,November,20453.0
2009-11-22 12:30:00,5.0,0.38461538461538464,0.4027777777777778,19800.0,20152.0,Toronto Raptors,Orlando Magic,0.0,1.0,Sunday,November,17233.0
2009-11-22 20:00:00,26.0,0.8333333333333334,0.5733333333333334,16605.0,18422.0,Phoenix Suns,Detroit Pistons,0.0,4.0,Sunday,November,18422.0
2009-11-22 21:30:00,4.0,0.5,0.6701030927835051,18997.0,18997.0,Los Angeles Lakers,Oklahoma City Thunder,0.0,2.0,Sunday,November,18997.0
2009-11-23 20:00:00,3.0,0.4166666666666667,0.3108108108108108,11209.0,18119.0,Memphis Grizzlies,Sacramento Kings,0.0,1.0,Monday,November,10109.0
2009-11-23 20:30:00,3.0,0.4545454545454545,0.620253164556962,16888.0,18581.0,San Antonio Spurs,Milwaukee Bucks,0.0,2.0,Monday,November,17677.0
2009-11-23 22:00:00,8.0,0.6428571428571429,0.6375,20453.0,20693.0,Portland Trail Blazers,Chicago Bulls,0.0,3.0,Monday,November,20383.0
2009-11-23 22:30:00,1.0,0.0,0.28378378378378377,18155.0,20044.0,Los Angeles Clippers,Minnesota Timberwolves,0.0,0.0,Monday,November,13815.0
2009-11-24 19:00:00,5.0,0.42857142857142855,0.4027777777777778,17233.0,20152.0,Toronto Raptors,Indiana Pacers,0.0,2.0,Tuesday,November,17136.0
2009-11-24 19:00:00,3.0,0.25,0.2222222222222222,20173.0,20173.0,Washington Wizards,Philadelphia 76ers,0.0,2.0,Tuesday,November,14485.0
2009-11-24 20:30:00,3.0,0.38461538461538464,0.6708860759493671,19871.0,20728.0,Dallas Mavericks,Golden State Warriors,0.0,2.0,Tuesday,November,20008.0
2009-11-24 21:00:00,4.0,0.5,0.55,18355.0,19911.0,Utah Jazz,Oklahoma City Thunder,0.0,3.0,Tuesday,November,17937.0
2009-11-24 22:30:00,4.0,0.09090909090909093,0.6701030927835051,18997.0,18997.0,Los Angeles Lakers,New York Knicks,0.0,1.0,Tuesday,November,18997.0
2009-11-25 19:00:00,3.0,0.42857142857142855,0.4027777777777778,18165.0,18165.0,Indiana Pacers,Los Angeles Clippers,0.0,3.0,Wednesday,November,12356.0
2009-11-25 19:30:00,14.0,0.16666666666666666,0.6976744186046512,18624.0,18624.0,Boston Celtics,Philadelphia 76ers,0.0,0.0,Wednesday,November,18624.0
2009-11-25 20:00:00,1.0,0.0,0.21621621621621626,11137.0,20200.0,Minnesota Timberwolves,Denver Nuggets,0.0,0.0,Wednesday,November,13101.0
2009-11-25 20:30:00,6.0,0.5333333333333333,0.7906976744186046,16202.0,18583.0,Houston Rockets,Dallas Mavericks,0.0,2.0,Wednesday,November,18157.0
2009-11-25 20:30:00,3.0,0.5,0.620253164556962,17677.0,18581.0,San Antonio Spurs,Golden State Warriors,0.0,3.0,Wednesday,November,17606.0
2009-11-25 21:00:00,26.0,0.8461538461538461,0.5733333333333334,18422.0,18422.0,Phoenix Suns,Memphis Grizzlies,0.0,4.0,Wednesday,November,18284.0
2009-11-26 20:00:00,6.0,0.6666666666666666,0.8170731707317073,16674.0,20190.0,Atlanta Hawks,Orlando Magic,0.0,4.0,Thursday,November,19193.0
2009-11-26 22:30:00,4.0,0.5333333333333333,0.55,17937.0,19911.0,Utah Jazz,Chicago Bulls,0.0,4.0,Thursday,November,18045.0
2009-11-27 19:00:00,4.0,0.3076923076923077,0.5063291139240507,14443.0,19600.0,Miami Heat,Washington Wizards,0.0,3.0,Friday,November,17684.0
2009-11-27 19:30:00,4.0,0.15384615384615385,0.5324675324675324,14269.0,20809.0,Philadelphia 76ers,Atlanta Hawks,0.0,0.0,Friday,November,12984.0
2009-11-27 19:30:00,14.0,0.4,0.6976744186046512,18624.0,18624.0,Boston Celtics,Toronto Raptors,0.0,2.0,Friday,November,18624.0
2009-11-27 20:00:00,3.0,0.4166666666666667,0.4027777777777778,12356.0,18165.0,Indiana Pacers,Dallas Mavericks,0.0,1.0,Friday,November,16613.0
2009-11-27 20:30:00,6.0,0.5384615384615384,0.7906976744186046,18157.0,18583.0,Houston Rockets,San Antonio Spurs,0.0,4.0,Friday,November,18164.0
2009-11-27 21:00:00,4.0,0.07692307692307693,0.7826086956521741,19359.0,20044.0,Denver Nuggets,New York Knicks,0.0,1.0,Friday,November,19155.0
2009-11-27 21:30:00,1.0,0.8571428571428571,0.21621621621621626,13101.0,20200.0,Minnesota Timberwolves,Phoenix Suns,0.0,5.0,Friday,November,18225.0
2009-11-27 22:00:00,8.0,0.6,0.6375,20383.0,20693.0,Portland Trail Blazers,Memphis Grizzlies,0.0,3.0,Friday,November,20540.0
2009-11-28 19:30:00,4.0,0.75,0.6956521739130435,20562.0,20562.0,Cleveland Cavaliers,Dallas Mavericks,0.0,3.0,Saturday,November,20562.0
2009-11-28 21:00:00,4.0,0.5625,0.55,18045.0,19911.0,Utah Jazz,Portland Trail Blazers,0.0,4.0,Saturday,November,18051.0
2009-11-29 13:00:00,5.0,0.375,0.4027777777777778,17136.0,20152.0,Toronto Raptors,Phoenix Suns,0.0,2.0,Sunday,November,17721.0
2009-11-29 15:30:00,1.0,0.35294117647058826,0.28378378378378377,13815.0,20044.0,Los Angeles Clippers,Memphis Grizzlies,0.0,2.0,Sunday,November,14854.0
2009-11-29 18:00:00,4.0,0.5,0.5063291139240507,17684.0,19600.0,Miami Heat,Boston Celtics,0.0,1.0,Sunday,November,18104.0
2009-11-29 19:00:00,3.0,0.5714285714285714,0.620253164556962,17606.0,18581.0,San Antonio Spurs,Philadelphia 76ers,0.0,5.0,Sunday,November,17161.0
2009-11-29 20:00:00,4.0,0.0625,0.7826086956521741,19155.0,20044.0,Denver Nuggets,Minnesota Timberwolves,0.0,1.0,Sunday,November,15147.0
2009-11-30 20:30:00,3.0,0.13333333333333333,0.6708860759493671,20008.0,20728.0,Dallas Mavericks,Philadelphia 76ers,0.0,0.0,Monday,November,19783.0
2009-11-30 21:00:00,4.0,0.5882352941176471,0.55,18051.0,19911.0,Utah Jazz,Memphis Grizzlies,0.0,4.0,Monday,November,18469.0
2009-12-01 19:00:00,5.0,0.35714285714285715,0.4027777777777778,17721.0,20152.0,Toronto Raptors,Washington Wizards,0.0,3.0,Tuesday,December,15776.0
2009-12-01 21:00:00,4.0,0.35294117647058826,0.7826086956521741,15147.0,20044.0,Denver Nuggets,Golden State Warriors,0.0,2.0,Tuesday,December,14570.0
2009-12-01 22:00:00,9.0,0.5294117647058824,0.6375,20540.0,20693.0,Portland Trail Blazers,Miami Heat,0.0,2.0,Tuesday,December,20417.0
2009-12-02 19:00:00,2.0,0.4,0.2222222222222222,14485.0,20173.0,Washington Wizards,Milwaukee Bucks,0.0,4.0,Wednesday,December,12272.0
2009-12-02 19:00:00,6.0,0.3333333333333333,0.8170731707317073,19193.0,20190.0,Atlanta Hawks,Toronto Raptors,0.0,1.0,Wednesday,December,12272.0
2009-12-02 19:00:00,5.0,0.7647058823529411,0.6956521739130435,20562.0,20562.0,Cleveland Cavaliers,Phoenix Suns,0.0,3.0,Wednesday,December,20562.0
2009-12-02 20:00:00,1.0,0.05882352941176471,0.21621621621621626,18225.0,20200.0,Minnesota Timberwolves,Memphis Grizzlies,0.0,1.0,Wednesday,December,11408.0
2009-12-02 20:00:00,12.0,0.29411764705882354,0.4810126582278481,21837.0,23129.0,Chicago Bulls,Detroit Pistons,0.0,1.0,Wednesday,December,21523.0
2009-12-02 22:30:00,1.0,0.4705882352941176,0.28378378378378377,14854.0,20044.0,Los Angeles Clippers,Houston Rockets,0.0,3.0,Wednesday,December,13836.0
2009-12-03 20:00:00,2.0,0.5333333333333333,0.620253164556962,17161.0,18581.0,San Antonio Spurs,Boston Celtics,0.0,4.0,Thursday,December,18581.0
2009-12-03 22:30:00,4.0,0.5,0.7826086956521741,14570.0,20044.0,Denver Nuggets,Miami Heat,0.0,2.0,Thursday,December,14998.0
2009-12-04 19:00:00,2.0,0.375,0.2222222222222222,12272.0,20173.0,Washington Wizards,Toronto Raptors,0.0,4.0,Friday,December,20173.0
2009-12-04 19:30:00,6.0,0.17647058823529413,0.8170731707317073,12272.0,20190.0,Atlanta Hawks,New York Knicks,0.0,2.0,Friday,December,17165.0
2009-12-04 20:00:00,5.0,0.7647058823529411,0.6956521739130435,20562.0,20562.0,Cleveland Cavaliers,Chicago Bulls,0.0,5.0,Friday,December,20562.0
2009-12-04 20:00:00,3.0,0.4,0.3108108108108108,10109.0,18119.0,Memphis Grizzlies,Dallas Mavericks,0.0,3.0,Friday,December,13020.0
2009-12-04 21:00:00,4.0,0.6111111111111112,0.55,18469.0,19911.0,Utah Jazz,Indiana Pacers,0.0,4.0,Friday,December,19347.0
2009-12-04 22:30:00,5.0,0.4705882352941176,0.6701030927835051,18997.0,18997.0,Los Angeles Lakers,Miami Heat,0.0,1.0,Friday,December,18997.0
2009-12-05 20:00:00,12.0,0.4,0.4810126582278481,21523.0,23129.0,Chicago Bulls,Toronto Raptors,0.0,2.0,Saturday,December,20481.0
2009-12-05 20:00:00,1.0,0.5789473684210527,0.21621621621621626,11408.0,20200.0,Minnesota Timberwolves,Utah Jazz,0.0,4.0,Saturday,December,18466.0
2009-12-05 20:30:00,2.0,0.5,0.620253164556962,18581.0,18581.0,San Antonio Spurs,Denver Nuggets,0.0,3.0,Saturday,December,17592.0
2009-12-05 21:00:00,3.0,0.6842105263157895,0.6708860759493671,19783.0,20728.0,Dallas Mavericks,Atlanta Hawks,0.0,2.0,Saturday,December,19550.0
2009-12-05 21:00:00,21.0,0.4666666666666667,0.5733333333333334,18284.0,18422.0,Phoenix Suns,Sacramento Kings,0.0,2.0,Saturday,December,17747.0
2009-12-05 22:00:00,9.0,0.5555555555555556,0.6375,20417.0,20693.0,Portland Trail Blazers,Houston Rockets,0.0,2.0,Saturday,December,20555.0
2009-12-05 22:30:00,1.0,0.5,0.28378378378378377,13836.0,20044.0,Los Angeles Clippers,Indiana Pacers,0.0,3.0,Saturday,December,15305.0
2009-12-06 21:30:00,5.0,0.7368421052631579,0.6701030927835051,18997.0,18997.0,Los Angeles Lakers,Phoenix Suns,0.0,2.0,Sunday,December,18997.0
2009-12-07 19:00:00,6.0,0.1176470588235294,0.5324675324675324,12984.0,20809.0,Philadelphia 76ers,Denver Nuggets,0.0,0.0,Monday,December,20664.0
2009-12-07 21:00:00,4.0,0.6,0.55,19347.0,19911.0,Utah Jazz,San Antonio Spurs,0.0,4.0,Monday,December,17565.0
2009-12-08 19:00:00,5.0,0.42857142857142855,0.4027777777777778,15776.0,20152.0,Toronto Raptors,Minnesota Timberwolves,0.0,3.0,Tuesday,December,15167.0
2009-12-08 19:30:00,13.0,0.4117647058823529,0.6976744186046512,18624.0,18624.0,Boston Celtics,Milwaukee Bucks,0.0,1.0,Tuesday,December,18624.0
2009-12-08 20:00:00,3.0,0.42857142857142855,0.3108108108108108,13020.0,18119.0,Memphis Grizzlies,Cleveland Cavaliers,0.0,3.0,Tuesday,December,16325.0
2009-12-08 20:30:00,3.0,0.7,0.6708860759493671,19550.0,20728.0,Dallas Mavericks,Phoenix Suns,0.0,1.0,Tuesday,December,19857.0
2009-12-08 22:30:00,1.0,0.7647058823529411,0.28378378378378377,15305.0,20044.0,Los Angeles Clippers,Orlando Magic,0.0,5.0,Tuesday,December,16750.0
2009-12-09 19:00:00,6.0,0.1111111111111111,0.5324675324675324,20664.0,20809.0,Philadelphia 76ers,Detroit Pistons,0.0,0.0,Wednesday,December,12136.0
2009-12-09 19:00:00,6.0,0.3333333333333333,0.8170731707317073,17165.0,20190.0,Atlanta Hawks,Chicago Bulls,0.0,1.0,Wednesday,December,16808.0
2009-12-09 19:00:00,2.0,0.55,0.4027777777777778,16613.0,18165.0,Indiana Pacers,Portland Trail Blazers,0.0,2.0,Wednesday,December,11487.0
2009-12-09 20:30:00,6.0,0.5714285714285714,0.7906976744186046,18164.0,18583.0,Houston Rockets,Cleveland Cavaliers,0.0,4.0,Wednesday,December,18200.0
2009-12-09 20:30:00,2.0,0.5,0.620253164556962,17592.0,18581.0,San Antonio Spurs,Sacramento Kings,0.0,2.0,Wednesday,December,17353.0
2009-12-09 22:30:00,5.0,0.5714285714285714,0.6701030927835051,18997.0,18997.0,Los Angeles Lakers,Utah Jazz,0.0,3.0,Wednesday,December,18997.0
2009-12-10 20:00:00,2.0,0.3333333333333333,0.2222222222222222,20173.0,20173.0,Washington Wizards,Boston Celtics,0.0,2.0,Thursday,December,20173.0
2009-12-10 22:30:00,4.0,0.5909090909090909,0.55,17565.0,19911.0,Utah Jazz,Orlando Magic,0.0,3.0,Thursday,December,18735.0
2009-12-11 19:00:00,6.0,0.10526315789473684,0.5324675324675324,12136.0,20809.0,Philadelphia 76ers,Houston Rockets,0.0,0.0,Friday,December,13991.0
2009-12-11 19:00:00,5.0,0.39130434782608703,0.4027777777777778,15167.0,20152.0,Toronto Raptors,Atlanta Hawks,0.0,3.0,Friday,December,17032.0
2009-12-11 19:30:00,3.0,0.4736842105263158,0.5063291139240507,18104.0,19600.0,Miami Heat,Dallas Mavericks,0.0,2.0,Friday,December,18703.0
2009-12-11 20:00:00,5.0,0.5238095238095238,0.6956521739130435,20562.0,20562.0,Cleveland Cavaliers,Portland Trail Blazers,0.0,2.0,Friday,December,20562.0
2009-12-11 20:00:00,12.0,0.2857142857142857,0.4810126582278481,20481.0,23129.0,Chicago Bulls,Golden State Warriors,0.0,0.0,Friday,December,18803.0
2009-12-11 20:00:00,3.0,0.5714285714285714,0.3108108108108108,16325.0,18119.0,Memphis Grizzlies,Oklahoma City Thunder,0.0,3.0,Friday,December,13048.0
2009-12-11 22:30:00,21.0,0.7142857142857143,0.5733333333333334,17747.0,18422.0,Phoenix Suns,Orlando Magic,0.0,2.0,Friday,December,18216.0
2009-12-11 22:30:00,5.0,0.1,0.6701030927835051,18997.0,18997.0,Los Angeles Lakers,Minnesota Timberwolves,0.0,2.0,Friday,December,18997.0
2009-12-12 19:00:00,2.0,0.3157894736842105,0.2222222222222222,20173.0,20173.0,Washington Wizards,Indiana Pacers,0.0,1.0,Saturday,December,13172.0
2009-12-12 20:00:00,12.0,0.35,0.4810126582278481,18803.0,23129.0,Chicago Bulls,Boston Celtics,0.0,1.0,Saturday,December,21257.0
2009-12-12 21:00:00,4.0,0.6818181818181818,0.7826086956521741,14998.0,20044.0,Denver Nuggets,Phoenix Suns,0.0,2.0,Saturday,December,19155.0
2009-12-12 21:00:00,4.0,0.6086956521739131,0.55,18735.0,19911.0,Utah Jazz,Los Angeles Lakers,0.0,3.0,Saturday,December,19911.0
2009-12-13 12:30:00,5.0,0.4166666666666667,0.4027777777777778,17032.0,20152.0,Toronto Raptors,Houston Rockets,0.0,3.0,Sunday,December,17111.0
2009-12-13 18:00:00,3.0,0.45,0.5063291139240507,18703.0,19600.0,Miami Heat,Memphis Grizzlies,0.0,1.0,Sunday,December,14465.0
2009-12-13 21:30:00,1.0,0.5263157894736842,0.28378378378378377,16750.0,20044.0,Los Angeles Clippers,San Antonio Spurs,0.0,2.0,Sunday,December,16464.0
2009-12-14 19:00:00,6.0,0.15,0.5324675324675324,13991.0,20809.0,Philadelphia 76ers,Golden State Warriors,0.0,1.0,Monday,December,12795.0
2009-12-14 20:00:00,3.0,0.4166666666666667,0.3108108108108108,13048.0,18119.0,Memphis Grizzlies,Boston Celtics,0.0,3.0,Monday,December,14193.0
2009-12-14 21:00:00,4.0,0.5833333333333334,0.55,19911.0,19911.0,Utah Jazz,Minnesota Timberwolves,0.0,3.0,Monday,December,18090.0
2009-12-14 21:00:00,4.0,0.5217391304347826,0.7826086956521741,19155.0,20044.0,Denver Nuggets,Oklahoma City Thunder,0.0,2.0,Monday,December,16022.0
2009-12-14 22:30:00,1.0,0.3,0.28378378378378377,16464.0,20044.0,Los Angeles Clippers,Washington Wizards,0.0,0.0,Monday,December,14511.0
2009-12-15 19:30:00,3.0,0.4,0.5063291139240507,14465.0,19600.0,Miami Heat,Toronto Raptors,0.0,2.0,Tuesday,December,15106.0
2009-12-15 20:00:00,12.0,0.8,0.4810126582278481,21257.0,23129.0,Chicago Bulls,Los Angeles Lakers,0.0,4.0,Tuesday,December,21416.0
2009-12-15 20:30:00,6.0,0.5833333333333334,0.7906976744186046,18200.0,18583.0,Houston Rockets,Detroit Pistons,0.0,3.0,Tuesday,December,14899.0
2009-12-15 21:00:00,21.0,0.5,0.5733333333333334,18216.0,18422.0,Phoenix Suns,San Antonio Spurs,0.0,2.0,Tuesday,December,17964.0
2009-12-15 22:00:00,9.0,0.42105263157894735,0.6375,20555.0,20693.0,Portland Trail Blazers,Sacramento Kings,0.0,1.0,Tuesday,December,20588.0
2009-12-16 19:00:00,6.0,0.4,0.8170731707317073,16808.0,20190.0,Atlanta Hawks,Memphis Grizzlies,0.0,2.0,Wednesday,December,13013.0
2009-12-16 19:00:00,6.0,0.14285714285714285,0.5324675324675324,12795.0,20809.0,Philadelphia 76ers,Cleveland Cavaliers,0.0,1.0,Wednesday,December,19517.0
2009-12-16 20:00:00,1.0,0.13043478260869565,0.21621621621621626,18466.0,20200.0,Minnesota Timberwolves,Los Angeles Clippers,0.0,1.0,Wednesday,December,12526.0
2009-12-16 21:00:00,4.0,0.56,0.7826086956521741,16022.0,20044.0,Denver Nuggets,Houston Rockets,0.0,3.0,Wednesday,December,15753.0
2009-12-17 20:00:00,3.0,0.6818181818181818,0.5063291139240507,15106.0,19600.0,Miami Heat,Orlando Magic,0.0,2.0,Thursday,December,18303.0
2009-12-17 20:00:00,12.0,0.21052631578947367,0.4810126582278481,21416.0,23129.0,Chicago Bulls,New York Knicks,0.0,3.0,Thursday,December,19791.0
2009-12-17 22:30:00,9.0,0.5416666666666666,0.6375,20588.0,20693.0,Portland Trail Blazers,Phoenix Suns,0.0,3.0,Thursday,December,20559.0
2009-12-18 19:30:00,6.0,0.56,0.8170731707317073,13013.0,20190.0,Atlanta Hawks,Utah Jazz,0.0,2.0,Friday,December,17501.0
2009-12-18 19:30:00,13.0,0.18181818181818185,0.6976744186046512,18624.0,18624.0,Boston Celtics,Philadelphia 76ers,0.0,2.0,Friday,December,18624.0
2009-12-18 20:00:00,5.0,0.42857142857142855,0.6956521739130435,20562.0,20562.0,Cleveland Cavaliers,Milwaukee Bucks,0.0,2.0,Friday,December,20562.0
2009-12-18 20:00:00,3.0,0.4230769230769231,0.3108108108108108,14193.0,18119.0,Memphis Grizzlies,Indiana Pacers,0.0,2.0,Friday,December,13217.0
2009-12-18 20:00:00,1.0,0.42857142857142855,0.21621621621621626,12526.0,20200.0,Minnesota Timberwolves,Sacramento Kings,0.0,2.0,Friday,December,13144.0
2009-12-18 20:30:00,3.0,0.5769230769230769,0.6708860759493671,19857.0,20728.0,Dallas Mavericks,Houston Rockets,0.0,3.0,Friday,December,19890.0
2009-12-19 19:30:00,6.0,0.17391304347826084,0.5324675324675324,19517.0,20809.0,Philadelphia 76ers,Los Angeles Clippers,0.0,2.0,Saturday,December,13752.0
2009-12-19 20:00:00,12.0,0.39130434782608703,0.4810126582278481,19791.0,23129.0,Chicago Bulls,Atlanta Hawks,0.0,3.0,Saturday,December,21381.0
2009-12-19 20:30:00,2.0,0.5454545454545454,0.620253164556962,17353.0,18581.0,San Antonio Spurs,Indiana Pacers,0.0,4.0,Saturday,December,17075.0
2009-12-19 20:30:00,6.0,0.5,0.7906976744186046,14899.0,18583.0,Houston Rockets,Oklahoma City Thunder,0.0,1.0,Saturday,December,15095.0
2009-12-19 21:00:00,21.0,0.3043478260869565,0.5733333333333334,17964.0,18422.0,Phoenix Suns,Washington Wizards,0.0,1.0,Saturday,December,16811.0
2009-12-20 16:00:00,3.0,0.4444444444444444,0.3108108108108108,13217.0,18119.0,Memphis Grizzlies,Denver Nuggets,0.0,3.0,Sunday,December,13385.0
2009-12-20 18:00:00,13.0,0.16,0.6976744186046512,18624.0,18624.0,Boston Celtics,Minnesota Timberwolves,0.0,2.0,Sunday,December,18624.0
2009-12-20 18:00:00,3.0,0.5384615384615384,0.5063291139240507,18303.0,19600.0,Miami Heat,Portland Trail Blazers,0.0,3.0,Sunday,December,16500.0
2009-12-20 19:30:00,3.0,0.7083333333333334,0.6708860759493671,19890.0,20728.0,Dallas Mavericks,Cleveland Cavaliers,0.0,4.0,Sunday,December,20346.0
2009-12-21 19:00:00,2.0,0.43478260869565216,0.4027777777777778,11487.0,18165.0,Indiana Pacers,Milwaukee Bucks,0.0,2.0,Monday,December,12836.0
2009-12-21 20:00:00,12.0,0.4782608695652174,0.4810126582278481,21381.0,23129.0,Chicago Bulls,Sacramento Kings,0.0,3.0,Monday,December,19631.0
2009-12-21 20:30:00,2.0,0.5652173913043478,0.620253164556962,17075.0,18581.0,San Antonio Spurs,Los Angeles Clippers,0.0,4.0,Monday,December,17451.0
2009-12-21 21:00:00,21.0,0.6538461538461539,0.5733333333333334,16811.0,18422.0,Phoenix Suns,Cleveland Cavaliers,0.0,2.0,Monday,December,18221.0
2009-12-22 19:00:00,2.0,0.3333333333333333,0.2222222222222222,13172.0,20173.0,Washington Wizards,Philadelphia 76ers,0.0,2.0,Tuesday,December,15435.0
2009-12-22 19:30:00,13.0,0.2608695652173913,0.6976744186046512,18624.0,18624.0,Boston Celtics,Indiana Pacers,0.0,0.0,Tuesday,December,18624.0
2009-12-22 20:00:00,1.0,0.15384615384615385,0.21621621621621626,13144.0,20200.0,Minnesota Timberwolves,Atlanta Hawks,0.0,2.0,Tuesday,December,11271.0
2009-12-22 20:00:00,3.0,0.4642857142857143,0.3108108108108108,13385.0,18119.0,Memphis Grizzlies,Golden State Warriors,0.0,3.0,Tuesday,December,12827.0
2009-12-22 20:30:00,3.0,0.5555555555555556,0.6708860759493671,20346.0,20728.0,Dallas Mavericks,Portland Trail Blazers,0.0,4.0,Tuesday,December,19863.0
2009-12-22 20:30:00,6.0,0.4615384615384616,0.7906976744186046,15095.0,18583.0,Houston Rockets,Los Angeles Clippers,0.0,2.0,Tuesday,December,17128.0
2009-12-22 22:30:00,5.0,0.4814814814814815,0.6701030927835051,18997.0,18997.0,Los Angeles Lakers,Oklahoma City Thunder,0.0,1.0,Tuesday,December,18997.0
2009-12-23 19:30:00,3.0,0.5185185185185185,0.5063291139240507,16500.0,19600.0,Miami Heat,Utah Jazz,0.0,1.0,Wednesday,December,19600.0
2009-12-23 20:30:00,2.0,0.5416666666666666,0.620253164556962,17451.0,18581.0,San Antonio Spurs,Portland Trail Blazers,0.0,3.0,Wednesday,December,18581.0
2009-12-23 21:00:00,4.0,0.72,0.7826086956521741,15753.0,20044.0,Denver Nuggets,Atlanta Hawks,0.0,4.0,Wednesday,December,19155.0
2009-12-23 21:00:00,21.0,0.6296296296296297,0.5733333333333334,18221.0,18422.0,Phoenix Suns,Oklahoma City Thunder,0.0,2.0,Wednesday,December,15953.0
2009-12-25 17:00:00,5.0,0.7916666666666666,0.6701030927835051,18997.0,18997.0,Los Angeles Lakers,Cleveland Cavaliers,0.0,4.0,Friday,December,18997.0
2009-12-25 20:00:00,21.0,0.6428571428571429,0.5733333333333334,15953.0,18422.0,Phoenix Suns,Los Angeles Clippers,0.0,2.0,Friday,December,16709.0
2009-12-25 22:30:00,9.0,0.5862068965517241,0.6375,20559.0,20693.0,Portland Trail Blazers,Denver Nuggets,0.0,4.0,Friday,December,20664.0
2009-12-26 15:00:00,3.0,0.4482758620689655,0.6708860759493671,19863.0,20728.0,Dallas Mavericks,Memphis Grizzlies,0.0,3.0,Saturday,December,20195.0
2009-12-26 19:00:00,2.0,0.25,0.4027777777777778,12836.0,18165.0,Indiana Pacers,Atlanta Hawks,0.0,0.0,Saturday,December,15281.0
2009-12-26 20:00:00,1.0,0.3461538461538461,0.21621621621621626,11271.0,20200.0,Minnesota Timberwolves,Washington Wizards,0.0,3.0,Saturday,December,16838.0
2009-12-26 21:00:00,4.0,0.5357142857142857,0.55,18090.0,19911.0,Utah Jazz,Philadelphia 76ers,0.0,1.0,Saturday,December,19911.0
2009-12-27 13:00:00,5.0,0.42857142857142855,0.4027777777777778,17111.0,20152.0,Toronto Raptors,Detroit Pistons,0.0,3.0,Sunday,December,19800.0
2009-12-27 18:00:00,5.0,0.5666666666666667,0.6956521739130435,20562.0,20562.0,Cleveland Cavaliers,Houston Rockets,0.0,3.0,Sunday,December,20562.0
2009-12-27 18:00:00,3.0,0.5384615384615384,0.5063291139240507,19600.0,19600.0,Miami Heat,Indiana Pacers,0.0,4.0,Sunday,December,19600.0
2009-12-27 20:00:00,4.0,0.6666666666666666,0.7826086956521741,19155.0,20044.0,Denver Nuggets,Dallas Mavericks,0.0,2.0,Sunday,December,19756.0
2009-12-27 21:30:00,1.0,0.4642857142857143,0.28378378378378377,14511.0,20044.0,Los Angeles Clippers,Boston Celtics,0.0,2.0,Sunday,December,19060.0
2009-12-28 20:00:00,3.0,0.3333333333333333,0.3108108108108108,12827.0,18119.0,Memphis Grizzlies,Washington Wizards,0.0,2.0,Monday,December,14571.0
2009-12-28 21:00:00,21.0,0.6333333333333333,0.5733333333333334,16709.0,18422.0,Phoenix Suns,Los Angeles Lakers,0.0,2.0,Monday,December,18422.0
2009-12-28 22:00:00,9.0,0.5666666666666667,0.6375,20664.0,20693.0,Portland Trail Blazers,Philadelphia 76ers,0.0,4.0,Monday,December,20640.0
2009-12-29 19:00:00,6.0,0.7666666666666667,0.8170731707317073,17501.0,20190.0,Atlanta Hawks,Cleveland Cavaliers,0.0,5.0,Tuesday,December,20150.0
2009-12-29 19:00:00,2.0,0.32142857142857145,0.2222222222222222,15435.0,20173.0,Washington Wizards,Oklahoma City Thunder,0.0,2.0,Tuesday,December,17152.0
2009-12-29 20:00:00,12.0,0.2307692307692308,0.4810126582278481,19631.0,23129.0,Chicago Bulls,Indiana Pacers,0.0,0.0,Tuesday,December,21887.0
2009-12-29 20:30:00,2.0,0.5925925925925926,0.620253164556962,18581.0,18581.0,San Antonio Spurs,Minnesota Timberwolves,0.0,4.0,Tuesday,December,18581.0
2009-12-29 22:30:00,5.0,0.7777777777777778,0.6701030927835051,18997.0,18997.0,Los Angeles Lakers,Golden State Warriors,0.0,3.0,Tuesday,December,18997.0
2009-12-30 19:00:00,5.0,0.7741935483870968,0.6956521739130435,20562.0,20562.0,Cleveland Cavaliers,Atlanta Hawks,0.0,5.0,Wednesday,December,20562.0
2009-12-30 19:00:00,2.0,0.4838709677419355,0.4027777777777778,15281.0,18165.0,Indiana Pacers,Memphis Grizzlies,0.0,4.0,Wednesday,December,14741.0
2009-12-30 20:00:00,1.0,0.5517241379310345,0.21621621621621626,16838.0,20200.0,Minnesota Timberwolves,Utah Jazz,0.0,2.0,Wednesday,December,14123.0
2009-12-30 21:00:00,21.0,0.6451612903225806,0.5733333333333334,18422.0,18422.0,Phoenix Suns,Boston Celtics,0.0,3.0,Wednesday,December,18422.0
2009-12-30 22:00:00,9.0,0.5806451612903226,0.6375,20640.0,20693.0,Portland Trail Blazers,Los Angeles Clippers,0.0,4.0,Wednesday,December,20505.0
2009-12-31 19:00:00,6.0,0.5806451612903226,0.7906976744186046,17128.0,18583.0,Houston Rockets,Dallas Mavericks,0.0,3.0,Thursday,December,18306.0
